Umid,TempDHT,Press,Tempbmp,Altitud,TempMedia,Dt,Tempo
56,20,990.26,21.24,-168.18,20.62,2180,18749
56,20,990.25,21.24,-168.13,20.62,2181,19876
56,20,990.25,21.24,-168.12,20.62,2182,21274
56,20,990.25,21.24,-168.09,20.62,2184,22402
56,20,990.25,21.24,-168.09,20.62,2185,23800
56,20,990.25,21.24,-168.10,20.62,2186,24927
56,20,990.25,21.24,-168.10,20.62,2188,26324
56,20,990.25,21.24,-168.10,20.62,2189,27452
56,20,990.25,21.24,-168.10,20.62,2190,28851
56,20,990.25,21.24,-168.12,20.62,2191,29977
56,20,990.25,21.24,-168.12,20.62,2193,31375
56,20,990.26,21.24,-168.16,20.62,2194,32502
56,20,990.26,21.24,-168.18,20.62,2195,-31635
56,20,990.26,21.24,-168.21,20.62,2196,-30508
56,20,990.26,21.24,-168.19,20.62,2198,-29109
56,20,990.26,21.24,-168.21,20.62,2199,-27980
56,20,990.26,21.23,-168.16,20.61,2200,-26581
56,20,990.26,21.23,-168.14,20.61,2201,-25453
56,20,990.26,21.23,-168.16,20.61,2203,-24053
56,20,990.26,21.23,-168.14,20.61,2204,-22926
56,20,990.25,21.23,-168.13,20.61,2205,-21527
56,20,990.25,21.23,-168.12,20.61,2206,-20399
56,20,990.25,21.23,-168.13,20.61,2208,-18999
56,20,990.26,21.23,-168.14,20.61,2209,-17871
56,20,990.26,21.23,-168.14,20.61,2210,-16473
56,20,990.26,21.23,-168.17,20.61,2211,-15344
56,20,990.26,21.23,-168.20,20.61,2213,-13944
56,20,990.26,21.23,-168.16,20.61,2214,-12817
56,20,990.26,21.23,-168.16,20.61,2215,-11418
56,20,990.26,21.22,-168.15,20.61,2216,-10290
56,20,990.25,21.22,-168.12,20.61,2218,-8890
56,20,990.25,21.22,-168.11,20.61,2219,-7763
56,20,990.25,21.22,-168.09,20.61,2220,-6366
56,20,990.25,21.22,-168.08,20.61,2222,-5238
56,20,990.25,21.22,-168.08,20.61,2223,-3839
56,20,990.24,21.21,-168.03,20.60,2224,-2713
56,20,990.24,21.21,-168.03,20.60,2225,-1315
56,20,990.24,21.21,-168.03,20.60,2227,-188
56,20,990.24,21.21,-168.05,20.60,2228,1210
56,20,990.24,21.21,-168.03,20.60,2229,2335
56,20,990.25,21.21,-168.06,20.60,2230,3732
56,20,990.25,21.21,-168.06,20.60,2232,4858
56,20,990.24,21.21,-168.05,20.60,2233,6256
56,20,990.24,21.21,-168.05,20.60,2234,7382
56,20,990.25,21.21,-168.08,20.60,2236,8778
56,20,990.25,21.21,-168.08,20.60,2237,9905
56,20,990.25,21.21,-168.08,20.60,2238,11300
56,20,990.25,21.21,-168.08,20.60,2239,12428
56,20,990.25,21.21,-168.06,20.60,2241,13827
56,20,990.24,21.21,-168.02,20.60,2242,14953
56,20,990.24,21.21,-168.00,20.60,2243,16351
56,20,990.24,21.21,-168.02,20.60,2244,17478
56,20,990.24,21.21,-168.05,20.60,2246,18888
56,20,990.24,21.21,-168.05,20.60,2247,20016
56,20,990.24,21.20,-168.03,20.60,2248,21414
56,20,990.24,21.20,-168.03,20.60,2249,22541
56,20,990.24,21.20,-168.00,20.60,2251,23939
56,20,990.24,21.20,-168.03,20.60,2252,25066
56,20,990.24,21.20,-168.05,20.60,2253,26465
56,20,990.25,21.20,-168.06,20.60,2254,27591
56,20,990.25,21.20,-168.06,20.60,2256,28989
56,20,990.25,21.20,-168.08,20.60,2257,30116
56,20,990.25,21.20,-168.08,20.60,2258,31515
56,20,990.24,21.20,-168.04,20.60,2259,32642
56,20,990.24,21.20,-168.04,20.60,2261,-31497
56,20,990.25,21.20,-168.08,20.60,2262,-30368
56,20,990.25,21.20,-168.09,20.60,2263,-28968
56,20,990.25,21.20,-168.09,20.60,2264,-27841
56,20,990.25,21.20,-168.08,20.60,2266,-26442
56,20,990.25,21.20,-168.08,20.60,2267,-25314
56,20,990.25,21.20,-168.06,20.60,2268,-23914
56,20,990.25,21.20,-168.09,20.60,2270,-22787
56,20,990.25,21.20,-168.08,20.60,2271,-21388
56,20,990.25,21.20,-168.08,20.60,2272,-20259
56,20,990.24,21.19,-168.04,20.60,2273,-18860
56,20,990.24,21.19,-168.05,20.60,2275,-17732
56,20,990.25,21.19,-168.08,20.60,2276,-16333
56,20,990.25,21.19,-168.08,20.60,2277,-15205
56,20,990.25,21.19,-168.07,20.60,2278,-13805
56,20,990.25,21.19,-168.07,20.60,2280,-12678
56,20,990.25,21.19,-168.07,20.60,2281,-11279
56,20,990.24,21.19,-168.05,20.60,2282,-10150
56,20,990.24,21.19,-168.02,20.60,2284,-8751
56,20,990.24,21.19,-168.02,20.60,2285,-7624
56,20,990.24,21.19,-168.04,20.60,2286,-6226
56,20,990.24,21.19,-168.02,20.60,2287,-5099
56,20,990.24,21.19,-168.02,20.60,2289,-3700
56,20,990.24,21.19,-168.02,20.60,2290,-2574
56,20,990.23,21.19,-167.96,20.60,2291,-1176
56,20,990.23,21.19,-167.94,20.60,2292,-49
56,20,990.23,21.19,-167.93,20.60,2294,1346
56,20,990.23,21.19,-167.93,20.60,2295,2472
56,20,990.23,21.19,-167.94,20.60,2296,3870
56,20,990.23,21.19,-167.94,20.60,2297,4996
56,20,990.23,21.18,-167.94,20.59,2299,6392
56,20,990.23,21.18,-167.94,20.59,2300,7519
56,20,990.24,21.18,-167.97,20.59,2301,8916
56,20,990.24,21.18,-167.97,20.59,2302,10042
56,20,990.24,21.18,-167.97,20.59,2304,11440
56,20,990.24,21.19,-167.99,20.60,2305,12567
56,20,990.24,21.19,-167.99,20.60,2306,13966
56,20,990.24,21.19,-168.01,20.60,2307,15092
56,20,990.23,21.18,-167.96,20.59,2309,16490
56,20,990.24,21.18,-167.97,20.59,2310,17617
56,20,990.24,21.18,-167.97,20.59,2311,19016
56,20,990.24,21.18,-167.97,20.59,2312,20165
56,20,990.23,21.18,-167.96,20.59,2314,21563
56,20,990.24,21.18,-167.97,20.59,2315,22690
56,20,990.24,21.18,-167.97,20.59,2316,24089
56,20,990.23,21.18,-167.93,20.59,2318,25216
56,20,990.23,21.18,-167.91,20.59,2319,26613
56,20,990.23,21.18,-167.90,20.59,2320,27741
56,20,990.22,21.18,-167.88,20.59,2321,29139
56,20,990.23,21.18,-167.92,20.59,2323,30266
56,20,990.23,21.18,-167.92,20.59,2324,31664
56,20,990.23,21.18,-167.92,20.59,2325,-32745
56,20,990.23,21.18,-167.90,20.59,2326,-31345
56,20,990.23,21.18,-167.90,20.59,2328,-30218
56,20,990.23,21.18,-167.90,20.59,2329,-28819
56,20,990.23,21.18,-167.88,20.59,2330,-27690
56,20,990.22,21.18,-167.85,20.59,2332,-26291
56,20,990.22,21.18,-167.84,20.59,2333,-25163
56,20,990.22,21.18,-167.83,20.59,2334,-23764
56,20,990.22,21.18,-167.84,20.59,2335,-22636
56,20,990.22,21.18,-167.83,20.59,2337,-21236
56,20,990.21,21.17,-167.78,20.58,2338,-20109
56,20,990.21,21.17,-167.78,20.58,2339,-18710
56,20,990.21,21.17,-167.78,20.58,2340,-17582
56,20,990.21,21.17,-167.79,20.58,2342,-16183
56,20,990.22,21.17,-167.81,20.58,2343,-15054
56,20,990.22,21.17,-167.81,20.58,2344,-13655
56,20,990.22,21.17,-167.83,20.58,2345,-12527
56,20,990.22,21.18,-167.85,20.59,2347,-11128
56,20,990.22,21.17,-167.81,20.58,2348,-10000
56,20,990.22,21.17,-167.81,20.58,2349,-8600
56,20,990.21,21.17,-167.79,20.58,2350,-7474
56,20,990.21,21.17,-167.79,20.58,2352,-6076
56,20,990.21,21.17,-167.79,20.58,2353,-4948
56,20,990.22,21.17,-167.81,20.58,2354,-3550
56,20,990.22,21.17,-167.83,20.58,2355,-2423
56,20,990.21,21.17,-167.77,20.58,2357,-1026
56,20,990.21,21.17,-167.79,20.58,2358,102
56,20,990.21,21.17,-167.77,20.58,2359,1498
56,20,990.21,21.17,-167.74,20.58,2360,2624
56,20,990.21,21.17,-167.74,20.58,2362,4021
56,20,990.21,21.17,-167.72,20.58,2363,5147
56,20,990.20,21.17,-167.71,20.58,2364,6544
56,20,990.21,21.17,-167.72,20.58,2366,7669
56,20,990.21,21.17,-167.72,20.58,2367,9066
56,20,990.21,21.17,-167.72,20.58,2368,10192
56,20,990.21,21.17,-167.75,20.58,2369,11591
56,20,990.21,21.17,-167.77,20.58,2371,12718
56,20,990.20,21.17,-167.71,20.58,2372,14115
56,20,990.21,21.17,-167.73,20.58,2373,15243
56,20,990.20,21.16,-167.70,20.58,2374,16642
56,20,990.20,21.16,-167.69,20.58,2376,17768
56,20,990.20,21.16,-167.69,20.58,2377,19166
56,20,990.20,21.16,-167.70,20.58,2378,20293
56,20,990.21,21.17,-167.75,20.58,2380,21692
56,20,990.21,21.17,-167.73,20.58,2381,22818
56,20,990.21,21.17,-167.73,20.58,2382,24216
56,20,990.20,21.17,-167.71,20.58,2383,25344
56,20,990.20,21.17,-167.71,20.58,2385,26742
56,20,990.21,21.17,-167.72,20.58,2386,27869
56,20,990.20,21.17,-167.71,20.58,2387,29266
56,20,990.20,21.17,-167.71,20.58,2388,30394
56,20,990.20,21.17,-167.69,20.58,2390,31793
56,20,990.20,21.17,-167.66,20.58,2391,-32617
56,20,990.20,21.17,-167.63,20.58,2392,-31218
56,20,990.19,21.16,-167.61,20.58,2393,-30090
56,20,990.19,21.16,-167.61,20.58,2395,-28690
56,20,990.19,21.16,-167.61,20.58,2396,-27562
56,20,990.19,21.16,-167.61,20.58,2397,-26164
56,20,990.20,21.17,-167.65,20.58,2398,-25035
56,20,990.20,21.17,-167.65,20.58,2400,-23635
56,20,990.20,21.17,-167.66,20.58,2401,-22508
56,20,990.20,21.17,-167.63,20.58,2402,-21109
56,20,990.20,21.17,-167.65,20.58,2403,-19981
56,20,990.19,21.16,-167.58,20.58,2405,-18581
56,20,990.19,21.16,-167.61,20.58,2406,-17454
56,20,990.19,21.16,-167.59,20.58,2407,-16055
56,20,990.19,21.16,-167.59,20.58,2408,-14926
56,20,990.19,21.16,-167.58,20.58,2410,-13527
56,20,990.19,21.16,-167.57,20.58,2411,-12399
56,20,990.18,21.16,-167.54,20.58,2412,-11000
56,20,990.19,21.16,-167.57,20.58,2413,-9872
56,20,990.18,21.16,-167.52,20.58,2415,-8474
56,20,990.18,21.16,-167.49,20.58,2416,-7347
56,20,990.18,21.16,-167.48,20.58,2417,-5948
56,20,990.18,21.16,-167.46,20.58,2419,-4821
56,20,990.18,21.16,-167.49,20.58,2420,-3424
56,20,990.18,21.16,-167.48,20.58,2421,-2296
56,20,990.18,21.16,-167.46,20.58,2422,-898
56,20,990.18,21.16,-167.48,20.58,2424,228
56,20,990.17,21.16,-167.45,20.58,2425,1624
56,20,990.18,21.16,-167.48,20.58,2426,2750
56,20,990.18,21.16,-167.50,20.58,2428,4148
56,20,990.18,21.16,-167.49,20.58,2429,5273
56,20,990.18,21.16,-167.52,20.58,2430,6670
56,20,990.18,21.16,-167.54,20.58,2431,7796
56,20,990.18,21.16,-167.54,20.58,2433,9194
56,20,990.19,21.16,-167.55,20.58,2434,10333
56,20,990.18,21.16,-167.52,20.58,2435,11730
56,20,990.18,21.16,-167.50,20.58,2436,12858
56,20,990.18,21.16,-167.47,20.58,2438,14257
56,20,990.18,21.16,-167.46,20.58,2439,15383
56,20,990.18,21.16,-167.47,20.58,2440,16781
56,20,990.18,21.16,-167.46,20.58,2441,17908
56,20,990.18,21.16,-167.47,20.58,2443,19307
56,20,990.17,21.16,-167.45,20.58,2444,20433
56,20,990.17,21.16,-167.41,20.58,2445,21831
56,20,990.17,21.16,-167.43,20.58,2446,22959
56,20,990.17,21.16,-167.41,20.58,2448,24357
56,20,990.16,21.15,-167.34,20.58,2449,25484
56,20,990.17,21.16,-167.37,20.58,2450,26882
56,20,990.17,21.16,-167.37,20.58,2451,28009
56,20,990.17,21.16,-167.37,20.58,2453,29408
56,20,990.17,21.16,-167.42,20.58,2454,30534
56,20,990.17,21.16,-167.42,20.58,2455,31932
56,20,990.17,21.16,-167.42,20.58,2456,-32477
56,20,990.17,21.16,-167.40,20.58,2458,-31078
56,20,990.17,21.16,-167.40,20.58,2459,-29950
56,20,990.17,21.16,-167.38,20.58,2460,-28552
56,20,990.16,21.16,-167.35,20.58,2461,-27423
56,20,990.16,21.16,-167.31,20.58,2463,-26024
56,20,990.16,21.16,-167.31,20.58,2464,-24897
56,20,990.16,21.16,-167.30,20.58,2465,-23498
56,20,990.15,21.16,-167.27,20.58,2467,-22370
56,20,990.15,21.16,-167.26,20.58,2468,-20971
56,20,990.15,21.16,-167.22,20.58,2469,-19843
56,20,990.15,21.16,-167.26,20.58,2470,-18443
56,20,990.15,21.16,-167.26,20.58,2472,-17315
56,20,990.15,21.16,-167.26,20.58,2473,-15917
56,20,990.15,21.16,-167.26,20.58,2474,-14788
56,20,990.16,21.16,-167.29,20.58,2476,-13388
56,20,990.15,21.16,-167.29,20.58,2477,-12261
56,20,990.16,21.16,-167.30,20.58,2478,-10862
56,20,990.16,21.15,-167.30,20.58,2479,-9734
56,20,990.16,21.15,-167.30,20.58,2481,-8335
56,20,990.16,21.15,-167.33,20.58,2482,-7208
56,20,990.15,21.15,-167.28,20.58,2483,-5811
56,20,990.16,21.15,-167.31,20.58,2484,-4683
56,20,990.16,21.15,-167.30,20.58,2486,-3285
56,20,990.15,21.15,-167.28,20.58,2487,-2158
56,20,990.16,21.15,-167.30,20.58,2488,-760
56,20,990.16,21.15,-167.30,20.58,2489,365
56,20,990.16,21.15,-167.36,20.58,2491,1761
56,20,990.16,21.15,-167.36,20.58,2492,2887
56,20,990.16,21.15,-167.32,20.58,2493,4285
56,20,990.16,21.15,-167.34,20.58,2494,5410
56,20,990.16,21.15,-167.30,20.58,2496,6807
56,20,990.15,21.15,-167.28,20.58,2497,7933
56,20,990.15,21.15,-167.27,20.58,2498,9331
56,20,990.15,21.15,-167.27,20.58,2499,10457
56,20,990.15,21.15,-167.28,20.58,2501,11854
56,20,990.15,21.14,-167.22,20.57,2502,12982
56,20,990.15,21.14,-167.22,20.57,2503,14381
56,20,990.14,21.14,-167.19,20.57,2504,15507
56,20,990.15,21.14,-167.20,20.57,2506,16905
56,20,990.14,21.14,-167.19,20.57,2507,18032
56,20,990.14,21.14,-167.16,20.57,2508,19431
56,20,990.14,21.14,-167.14,20.57,2509,20557
56,20,990.14,21.14,-167.16,20.57,2511,21955
56,20,990.14,21.13,-167.14,20.56,2512,23083
56,20,990.14,21.13,-167.13,20.56,2513,24480
56,20,990.14,21.13,-167.13,20.56,2515,25608
56,20,990.14,21.13,-167.14,20.56,2516,27005
56,20,990.14,21.13,-167.14,20.56,2517,28132
56,20,990.13,21.13,-167.10,20.56,2518,29530
56,20,990.14,21.13,-167.13,20.56,2520,30657
56,20,990.14,21.13,-167.16,20.56,2521,32056
56,20,990.14,21.13,-167.16,20.56,2522,-32354
56,20,990.13,21.13,-167.11,20.56,2523,-30955
56,20,990.13,21.13,-167.09,20.56,2525,-29827
56,20,990.13,21.13,-167.10,20.56,2526,-28427
56,20,990.13,21.13,-167.10,20.56,2527,-27299
56,20,990.14,21.14,-167.13,20.57,2529,-25901
56,20,990.13,21.13,-167.11,20.56,2530,-24772
56,20,990.13,21.13,-167.10,20.56,2531,-23373
56,20,990.14,21.14,-167.16,20.57,2532,-22245
56,20,990.14,21.14,-167.14,20.57,2534,-20845
56,20,990.14,21.14,-167.14,20.57,2535,-19718
56,20,990.14,21.14,-167.13,20.57,2536,-18319
56,20,990.14,21.14,-167.13,20.57,2537,-17190
56,20,990.14,21.14,-167.16,20.57,2539,-15791
56,20,990.14,21.14,-167.14,20.57,2540,-14663
56,20,990.13,21.14,-167.10,20.57,2541,-13264
56,20,990.13,21.14,-167.10,20.57,2542,-12136
56,20,990.14,21.14,-167.11,20.57,2544,-10737
56,20,990.14,21.14,-167.11,20.57,2545,-9609
56,20,990.14,21.14,-167.13,20.57,2546,-8210
56,20,990.14,21.14,-167.13,20.57,2547,-7084
56,20,990.14,21.14,-167.16,20.57,2549,-5686
56,20,990.14,21.14,-167.11,20.57,2550,-4558
56,20,990.14,21.14,-167.14,20.57,2551,-3160
56,20,990.14,21.14,-167.13,20.57,2552,-2033
56,20,990.14,21.14,-167.13,20.57,2554,-635
56,20,990.14,21.14,-167.11,20.57,2555,491
56,20,990.14,21.14,-167.11,20.57,2556,1888
56,20,990.14,21.14,-167.14,20.57,2557,3013
56,20,990.14,21.14,-167.17,20.57,2559,4410
56,20,990.14,21.14,-167.16,20.57,2560,5536
56,20,990.14,21.14,-167.17,20.57,2561,6934
56,20,990.14,21.13,-167.13,20.56,2563,8059
56,20,990.14,21.13,-167.14,20.56,2564,9456
56,20,990.14,21.14,-167.17,20.57,2565,10583
56,20,990.14,21.13,-167.13,20.56,2566,11981
56,20,990.13,21.13,-167.10,20.56,2568,13108
56,20,990.13,21.13,-167.09,20.56,2569,14505
56,20,990.13,21.13,-167.09,20.56,2570,15633
56,20,990.13,21.13,-167.07,20.56,2571,17031
56,20,990.13,21.13,-167.04,20.56,2573,18197
56,20,990.12,21.13,-167.01,20.56,2574,19596
56,20,990.13,21.13,-167.06,20.56,2575,20722
56,20,990.12,21.13,-167.02,20.56,2577,22120
56,20,990.12,21.13,-167.02,20.56,2578,23247
56,20,990.13,21.13,-167.04,20.56,2579,24646
56,20,990.12,21.13,-167.01,20.56,2580,25773
56,20,990.12,21.13,-167.00,20.56,2582,27170
56,20,990.12,21.13,-167.02,20.56,2583,28298
56,20,990.12,21.13,-167.01,20.56,2584,29696
56,20,990.12,21.13,-167.02,20.56,2585,30823
56,20,990.13,21.13,-167.06,20.56,2587,32222
56,20,990.13,21.13,-167.07,20.56,2588,-32188
56,20,990.13,21.13,-167.04,20.56,2589,-30789
56,20,990.13,21.13,-167.04,20.56,2590,-29661
56,20,990.13,21.13,-167.04,20.56,2592,-28261
56,20,990.13,21.13,-167.04,20.56,2593,-27133
56,20,990.13,21.13,-167.06,20.56,2594,-25735
56,20,990.13,21.13,-167.07,20.56,2595,-24606
56,20,990.13,21.13,-167.06,20.56,2597,-23207
56,20,990.13,21.13,-167.08,20.56,2598,-22080
56,20,990.13,21.13,-167.03,20.56,2599,-20680
56,20,990.13,21.13,-167.05,20.56,2600,-19553
56,20,990.13,21.13,-167.07,20.56,2602,-18154
56,20,990.13,21.13,-167.03,20.56,2603,-17026
56,20,990.13,21.13,-167.07,20.56,2604,-15626
56,20,990.13,21.13,-167.08,20.56,2605,-14498
56,20,990.13,21.13,-167.10,20.56,2607,-13100
56,20,990.13,21.13,-167.11,20.56,2608,-11971
56,20,990.14,21.13,-167.12,20.56,2609,-10571
56,20,990.14,21.13,-167.12,20.56,2611,-9444
56,20,990.13,21.12,-167.08,20.56,2612,-8046
56,20,990.13,21.12,-167.09,20.56,2613,-6919
56,20,990.13,21.12,-167.11,20.56,2614,-5521
56,20,990.13,21.12,-167.08,20.56,2616,-4393
56,20,990.13,21.12,-167.06,20.56,2617,-2995
56,20,990.13,21.12,-167.06,20.56,2618,-1868
56,20,990.13,21.12,-167.08,20.56,2620,-471
56,20,990.13,21.12,-167.06,20.56,2621,656
56,20,990.13,21.11,-167.04,20.56,2622,2053
56,20,990.13,21.11,-167.04,20.56,2623,3178
56,20,990.13,21.11,-167.04,20.56,2625,4575
56,20,990.13,21.11,-167.04,20.56,2626,5701
56,20,990.13,21.10,-167.06,20.55,2627,7099
56,20,990.13,21.10,-167.07,20.55,2628,8224
56,20,990.13,21.10,-167.04,20.55,2630,9621
56,20,990.13,21.10,-167.04,20.55,2631,10747
56,20,990.12,21.10,-167.02,20.55,2632,12146
56,20,990.13,21.10,-167.07,20.55,2633,13273
56,20,990.12,21.10,-167.02,20.55,2635,14670
56,20,990.12,21.09,-166.99,20.55,2636,15798
56,20,990.12,21.10,-167.01,20.55,2637,17196
56,20,990.12,21.10,-167.01,20.55,2638,18323
56,20,990.12,21.10,-166.99,20.55,2640,19721
56,20,990.12,21.10,-166.98,20.55,2641,20847
56,20,990.12,21.10,-166.99,20.55,2642,22245
56,20,990.12,21.10,-166.98,20.55,2643,23372
56,20,990.12,21.10,-166.98,20.55,2645,24771
56,20,990.12,21.10,-166.97,20.55,2646,25897
56,20,990.12,21.10,-166.98,20.55,2647,27295
56,20,990.12,21.10,-166.97,20.55,2648,28423
56,20,990.12,21.10,-166.97,20.55,2650,29821
56,20,990.11,21.10,-166.94,20.55,2651,30948
56,20,990.12,21.10,-166.95,20.55,2652,32346
56,20,990.11,21.10,-166.94,20.55,2653,-32063
56,20,990.12,21.10,-166.98,20.55,2655,-30663
56,20,990.12,21.10,-167.00,20.55,2656,-29536
56,20,990.12,21.10,-167.01,20.55,2657,-28137
56,20,990.12,21.10,-167.01,20.55,2659,-27008
56,20,990.12,21.10,-167.01,20.55,2660,-25610
56,20,990.12,21.10,-167.01,20.55,2661,-24481
56,20,990.13,21.11,-167.06,20.56,2662,-23081
56,20,990.12,21.10,-167.03,20.55,2664,-21954
56,20,990.12,21.10,-167.03,20.55,2665,-20555
56,20,990.12,21.10,-167.01,20.55,2666,-19427
56,20,990.12,21.10,-167.00,20.55,2667,-18027
56,20,990.12,21.10,-166.98,20.55,2669,-16900
56,20,990.12,21.10,-166.98,20.55,2670,-15501
56,20,990.12,21.10,-166.98,20.55,2671,-14372
56,20,990.12,21.10,-166.95,20.55,2673,-12974
56,20,990.12,21.11,-166.99,20.56,2674,-11845
56,20,990.12,21.11,-167.00,20.56,2675,-10445
56,20,990.12,21.11,-166.97,20.56,2676,-9318
56,20,990.12,21.11,-166.97,20.56,2678,-7920
56,20,990.12,21.11,-166.99,20.56,2679,-6793
56,20,990.11,21.11,-166.94,20.56,2680,-5394
56,20,990.11,21.11,-166.94,20.56,2681,-4268
56,20,990.11,21.11,-166.92,20.56,2683,-2870
56,20,990.11,21.11,-166.91,20.56,2684,-1742
56,20,990.11,21.11,-166.92,20.56,2685,-344
56,20,990.11,21.11,-166.92,20.56,2686,782
56,20,990.11,21.11,-166.92,20.56,2688,2178
56,20,990.11,21.11,-166.92,20.56,2689,3304
56,20,990.11,21.11,-166.91,20.56,2690,4701
56,20,990.11,21.11,-166.89,20.56,2691,5826
56,20,990.11,21.10,-166.88,20.55,2693,7223
56,20,990.11,21.10,-166.89,20.55,2694,8349
56,20,990.11,21.10,-166.91,20.55,2695,9746
56,20,990.11,21.10,-166.92,20.55,2696,10872
56,20,990.11,21.10,-166.94,20.55,2698,12271
56,20,990.11,21.10,-166.92,20.55,2699,13398
56,20,990.11,21.10,-166.89,20.55,2700,14795
56,20,990.11,21.11,-166.91,20.56,2701,15923
56,20,990.11,21.10,-166.89,20.55,2703,17321
56,20,990.12,21.11,-166.97,20.56,2704,18448
56,20,990.12,21.11,-166.99,20.56,2705,19846
56,20,990.12,21.11,-166.97,20.56,2706,20973
56,20,990.12,21.11,-166.95,20.56,2708,22372
56,20,990.11,21.11,-166.94,20.56,2709,23498
56,20,990.12,21.11,-166.95,20.56,2710,24896
56,20,990.12,21.11,-166.97,20.56,2712,26023
56,20,990.12,21.11,-166.97,20.56,2713,27422
56,20,990.11,21.11,-166.91,20.56,2714,28549
56,20,990.11,21.11,-166.90,20.56,2715,29946
56,20,990.11,21.11,-166.88,20.56,2717,31074
56,20,990.11,21.12,-166.89,20.56,2718,32472
56,20,990.11,21.12,-166.87,20.56,2719,-31937
56,20,990.11,21.12,-166.87,20.56,2721,-30537
56,20,990.11,21.12,-166.90,20.56,2722,-29410
56,20,990.11,21.12,-166.90,20.56,2723,-28011
56,20,990.11,21.12,-166.91,20.56,2724,-26883
56,20,990.11,21.12,-166.91,20.56,2726,-25483
56,20,990.11,21.12,-166.89,20.56,2727,-24355
56,20,990.11,21.12,-166.90,20.56,2728,-22957
56,20,990.11,21.11,-166.90,20.56,2729,-21828
56,20,990.11,21.11,-166.93,20.56,2731,-20429
56,20,990.12,21.11,-166.96,20.56,2732,-19301
56,20,990.12,21.11,-166.97,20.56,2733,-17901
56,20,990.12,21.11,-166.97,20.56,2734,-16774
56,20,990.11,21.11,-166.94,20.56,2736,-15375
56,20,990.12,21.11,-166.96,20.56,2737,-14246
56,20,990.12,21.11,-166.97,20.56,2738,-12847
56,20,990.12,21.11,-166.99,20.56,2739,-11719
56,20,990.12,21.11,-166.99,20.56,2741,-10320
56,20,990.12,21.11,-166.96,20.56,2742,-9192
56,20,990.11,21.11,-166.91,20.56,2743,-7793
56,20,990.11,21.11,-166.94,20.56,2744,-6667
56,20,990.12,21.11,-166.95,20.56,2746,-5269
56,20,990.12,21.11,-166.97,20.56,2747,-4142
56,20,990.12,21.11,-166.95,20.56,2748,-2744
56,20,990.12,21.11,-167.00,20.56,2749,-1616
56,20,990.12,21.11,-166.97,20.56,2751,-218
56,20,990.11,21.11,-166.94,20.56,2752,908
56,20,990.11,21.11,-166.92,20.56,2753,2306
56,20,990.12,21.11,-166.95,20.56,2754,3432
56,20,990.12,21.11,-166.99,20.56,2756,4830
56,20,990.12,21.11,-167.00,20.56,2757,5955
56,20,990.12,21.11,-167.00,20.56,2758,7352
56,20,990.12,21.11,-166.99,20.56,2760,8478
56,20,990.12,21.11,-166.99,20.56,2761,9876
56,20,990.12,21.11,-166.97,20.56,2762,11001
56,20,990.12,21.11,-166.97,20.56,2763,12399
56,20,990.11,21.11,-166.94,20.56,2765,13527
56,20,990.11,21.11,-166.92,20.56,2766,14924
56,20,990.11,21.11,-166.91,20.56,2767,16052
56,20,990.11,21.11,-166.89,20.56,2769,17451
56,20,990.11,21.11,-166.89,20.56,2770,18577
56,20,990.11,21.11,-166.94,20.56,2771,19975
56,20,990.12,21.11,-166.95,20.56,2772,21102
56,20,990.12,21.11,-166.95,20.56,2774,22501
56,20,990.11,21.11,-166.94,20.56,2775,23627
56,20,990.12,21.11,-166.95,20.56,2776,25025
56,20,990.11,21.11,-166.92,20.56,2777,26152
56,20,990.11,21.11,-166.94,20.56,2779,27551
56,20,990.11,21.11,-166.94,20.56,2780,28678
56,20,990.12,21.11,-166.95,20.56,2781,30075
56,20,990.12,21.11,-166.95,20.56,2782,31203
56,20,990.12,21.11,-166.97,20.56,2784,32602
56,20,990.12,21.11,-166.95,20.56,2785,-31808
56,20,990.12,21.11,-166.95,20.56,2786,-30409
56,20,990.11,21.11,-166.94,20.56,2787,-29281
56,20,990.12,21.11,-166.95,20.56,2789,-27882
56,20,990.12,21.11,-166.99,20.56,2790,-26754
56,20,990.12,21.11,-167.02,20.56,2791,-25354
56,20,990.12,21.11,-167.02,20.56,2792,-24226
56,20,990.12,21.11,-166.95,20.56,2794,-22828
56,20,990.12,21.11,-166.95,20.56,2795,-21699
56,20,990.11,21.11,-166.94,20.56,2796,-20299
